state_name,district_name,crime_count,risk_level,id,year,state_code,district_code,registration_circles,Wildlife_Protection
Assam,Barpeta,6,High Risk,3528,2021,18,280,Barpeta,0.0
Assam,Barpeta,6,High Risk,4444,2022,18,280,Barpeta,0.0
Assam,Biswanath,6,High Risk,79,2017,18,705,Biswanath,0.0
Assam,Biswanath,6,High Risk,932,2018,18,705,Biswanath,1.0
Assam,Biswanath,6,High Risk,1791,2019,18,705,Biswanath,0.0
Assam,Biswanath,6,High Risk,2665,2020,18,705,Biswanath,0.0
Assam,Biswanath,6,High Risk,3563,2021,18,705,Biswanath,0.0
Assam,Biswanath,6,High Risk,4479,2022,18,705,Biswanath,0.0
Assam,Bongaigaon,6,High Risk,46,2017,18,281,Bongaigaon,2.0
Assam,Bongaigaon,6,High Risk,899,2018,18,281,Bongaigaon,3.0
Assam,Bongaigaon,6,High Risk,1758,2019,18,281,Bongaigaon,3.0
Assam,Bongaigaon,6,High Risk,2632,2020,18,281,Bongaigaon,0.0
Assam,Bongaigaon,6,High Risk,3530,2021,18,281,Bongaigaon,0.0
Assam,Bongaigaon,6,High Risk,4446,2022,18,281,Bongaigaon,0.0
Assam,Cachar,6,High Risk,48,2017,18,282,Cachar,1.0
Assam,Cachar,6,High Risk,901,2018,18,282,Cachar,1.0
Assam,Cachar,6,High Risk,1760,2019,18,282,Cachar,1.0
Assam,Cachar,6,High Risk,2634,2020,18,282,Cachar,1.0
Assam,Cachar,6,High Risk,3532,2021,18,282,Cachar,2.0
Assam,Cachar,6,High Risk,4448,2022,18,282,Cachar,0.0
Assam,Charaideo,6,High Risk,82,2017,18,708,Charaideo,0.0
Assam,Charaideo,6,High Risk,935,2018,18,708,Charaideo,0.0
Assam,Charaideo,6,High Risk,1794,2019,18,708,Charaideo,0.0
Assam,Charaideo,6,High Risk,2668,2020,18,708,Charaideo,0.0
Assam,Charaideo,6,High Risk,3566,2021,18,708,Charaideo,0.0
Assam,Charaideo,6,High Risk,4482,2022,18,708,Charaideo,0.0
Assam,Chirang,6,High Risk,49,2017,18,612,Chirang,2.0
Assam,Chirang,6,High Risk,902,2018,18,612,Chirang,0.0
Assam,Chirang,6,High Risk,1761,2019,18,612,Chirang,3.0
Assam,Chirang,6,High Risk,2635,2020,18,612,Chirang,2.0
Assam,Chirang,6,High Risk,3533,2021,18,612,Chirang,10.0
Assam,Chirang,6,High Risk,4449,2022,18,612,Chirang,2.0
Assam,Darrang,6,High Risk,50,2017,18,283,Darrang,0.0
Assam,Darrang,6,High Risk,903,2018,18,283,Darrang,0.0
Assam,Darrang,6,High Risk,1762,2019,18,283,Darrang,0.0
Assam,Darrang,6,High Risk,2636,2020,18,283,Darrang,0.0
Assam,Darrang,6,High Risk,3534,2021,18,283,Darrang,0.0
Assam,Darrang,6,High Risk,4450,2022,18,283,Darrang,0.0
Assam,Dhemaji,6,High Risk,51,2017,18,284,Dhemaji,0.0
Assam,Dhemaji,6,High Risk,904,2018,18,284,Dhemaji,0.0
Assam,Dhemaji,6,High Risk,1763,2019,18,284,Dhemaji,0.0
Assam,Dhemaji,6,High Risk,2637,2020,18,284,Dhemaji,0.0
Assam,Dhemaji,6,High Risk,3535,2021,18,284,Dhemaji,1.0
Assam,Dhemaji,6,High Risk,4451,2022,18,284,Dhemaji,0.0
Assam,Dhubri,6,High Risk,52,2017,18,285,Dhubri,0.0
Assam,Dhubri,6,High Risk,905,2018,18,285,Dhubri,1.0
Assam,Dhubri,6,High Risk,1764,2019,18,285,Dhubri,2.0
Assam,Dhubri,6,High Risk,2638,2020,18,285,Dhubri,0.0
Assam,Dhubri,6,High Risk,3536,2021,18,285,Dhubri,0.0
Assam,Dhubri,6,High Risk,4452,2022,18,285,Dhubri,5.0
Assam,Dibrugarh,6,High Risk,53,2017,18,286,Dibrugarh,2.0
Assam,Dibrugarh,6,High Risk,906,2018,18,286,Dibrugarh,2.0
Assam,Dibrugarh,6,High Risk,1765,2019,18,286,Dibrugarh,1.0
Assam,Dibrugarh,6,High Risk,2639,2020,18,286,Dibrugarh,2.0
Assam,Dibrugarh,6,High Risk,3537,2021,18,286,Dibrugarh,1.0
Assam,Dibrugarh,6,High Risk,4453,2022,18,286,Dibrugarh,2.0
Assam,Dima Hasao,6,High Risk,67,2017,18,299,Dima Hasao,1.0
Assam,Dima Hasao,6,High Risk,920,2018,18,299,Dima Hasao,0.0
Assam,Dima Hasao,6,High Risk,1779,2019,18,299,Dima Hasao,0.0
Assam,Dima Hasao,6,High Risk,2653,2020,18,299,Dima Hasao,0.0
Assam,Dima Hasao,6,High Risk,3551,2021,18,299,Dima Hasao,1.0
Assam,Dima Hasao,6,High Risk,4467,2022,18,299,Dima Hasao,0.0
Assam,Goalpara,6,High Risk,55,2017,18,287,Goalpara,0.0
Assam,Goalpara,6,High Risk,908,2018,18,287,Goalpara,1.0
Assam,Goalpara,6,High Risk,1767,2019,18,287,Goalpara,0.0
Assam,Goalpara,6,High Risk,2641,2020,18,287,Goalpara,0.0
Assam,Goalpara,6,High Risk,3539,2021,18,287,Goalpara,0.0
Assam,Goalpara,6,High Risk,4455,2022,18,287,Goalpara,0.0
Assam,Golaghat,6,High Risk,56,2017,18,288,Golaghat,0.0
Assam,Golaghat,6,High Risk,909,2018,18,288,Golaghat,0.0
Assam,Golaghat,6,High Risk,1768,2019,18,288,Golaghat,0.0
Assam,Golaghat,6,High Risk,2642,2020,18,288,Golaghat,0.0
Assam,Golaghat,6,High Risk,3540,2021,18,288,Golaghat,0.0
Assam,Golaghat,6,High Risk,4456,2022,18,288,Golaghat,0.0
Assam,Hailakandi,6,High Risk,58,2017,18,289,Hailakandi,0.0
Assam,Hailakandi,6,High Risk,911,2018,18,289,Hailakandi,0.0
Assam,Hailakandi,6,High Risk,1770,2019,18,289,Hailakandi,0.0
Assam,Hailakandi,6,High Risk,2644,2020,18,289,Hailakandi,0.0
Assam,Hailakandi,6,High Risk,3542,2021,18,289,Hailakandi,0.0
Assam,Hailakandi,6,High Risk,4458,2022,18,289,Hailakandi,0.0
Assam,Hojai,6,High Risk,80,2017,18,709,Hojai,0.0
Assam,Hojai,6,High Risk,933,2018,18,709,Hojai,0.0
Assam,Hojai,6,High Risk,1792,2019,18,709,Hojai,0.0
Assam,Hojai,6,High Risk,2666,2020,18,709,Hojai,0.0
Assam,Hojai,6,High Risk,3564,2021,18,709,Hojai,0.0
Assam,Hojai,6,High Risk,4480,2022,18,709,Hojai,0.0
Assam,Jorhat,6,High Risk,60,2017,18,290,Jorhat,0.0
Assam,Jorhat,6,High Risk,913,2018,18,290,Jorhat,0.0
Assam,Jorhat,6,High Risk,1772,2019,18,290,Jorhat,0.0
Assam,Jorhat,6,High Risk,2646,2020,18,290,Jorhat,0.0
Assam,Jorhat,6,High Risk,3544,2021,18,290,Jorhat,0.0
Assam,Jorhat,6,High Risk,4460,2022,18,290,Jorhat,0.0
Assam,Kamrup,6,High Risk,61,2017,18,291,Kamrup,0.0
Assam,Kamrup,6,High Risk,914,2018,18,291,Kamrup,3.0
Assam,Kamrup,6,High Risk,1773,2019,18,291,Kamrup,0.0
Assam,Kamrup,6,High Risk,2647,2020,18,291,Kamrup,0.0
Assam,Kamrup,6,High Risk,3545,2021,18,291,Kamrup,0.0
Assam,Kamrup,6,High Risk,4461,2022,18,291,Kamrup,0.0
Assam,Kamrup Metro,42,High Risk,43,2017,18,618,Bieo,0.0
Assam,Kamrup Metro,42,High Risk,47,2017,18,618,Cid,0.0
Assam,Kamrup Metro,42,High Risk,54,2017,18,618,Grp,0.0
Assam,Kamrup Metro,42,High Risk,57,2017,18,618,Guwahati City,0.0
Assam,Kamrup Metro,42,High Risk,70,2017,18,618,Rpo,0.0
Assam,Kamrup Metro,42,High Risk,71,2017,18,618,Sou,1.0
Assam,Kamrup Metro,42,High Risk,72,2017,18,618,Stf,0.0
Assam,Kamrup Metro,42,High Risk,896,2018,18,618,Bieo,0.0
Assam,Kamrup Metro,42,High Risk,900,2018,18,618,Cid,0.0
Assam,Kamrup Metro,42,High Risk,907,2018,18,618,Grp,0.0
Assam,Kamrup Metro,42,High Risk,910,2018,18,618,Guwahati City,0.0
Assam,Kamrup Metro,42,High Risk,923,2018,18,618,Rpo,0.0
Assam,Kamrup Metro,42,High Risk,924,2018,18,618,Sou,1.0
Assam,Kamrup Metro,42,High Risk,925,2018,18,618,Stf,0.0
Assam,Kamrup Metro,42,High Risk,1755,2019,18,618,Bieo,0.0
Assam,Kamrup Metro,42,High Risk,1759,2019,18,618,Cid,0.0
Assam,Kamrup Metro,42,High Risk,1766,2019,18,618,Grp,0.0
Assam,Kamrup Metro,42,High Risk,1769,2019,18,618,Guwahati City,0.0
Assam,Kamrup Metro,42,High Risk,1782,2019,18,618,Rpo,0.0
Assam,Kamrup Metro,42,High Risk,1783,2019,18,618,Sou,0.0
Assam,Kamrup Metro,42,High Risk,1784,2019,18,618,Stf,0.0
Assam,Kamrup Metro,42,High Risk,2629,2020,18,618,Bieo,0.0
Assam,Kamrup Metro,42,High Risk,2633,2020,18,618,Cid,0.0
Assam,Kamrup Metro,42,High Risk,2640,2020,18,618,Grp,0.0
Assam,Kamrup Metro,42,High Risk,2643,2020,18,618,Guwahati City,0.0
Assam,Kamrup Metro,42,High Risk,2656,2020,18,618,Rpo,0.0
Assam,Kamrup Metro,42,High Risk,2657,2020,18,618,Sou,0.0
Assam,Kamrup Metro,42,High Risk,2658,2020,18,618,Stf,0.0
Assam,Kamrup Metro,42,High Risk,3527,2021,18,618,Bieo,1.0
Assam,Kamrup Metro,42,High Risk,3531,2021,18,618,Cid,0.0
Assam,Kamrup Metro,42,High Risk,3538,2021,18,618,Grp,0.0
Assam,Kamrup Metro,42,High Risk,3541,2021,18,618,Guwahati City,0.0
Assam,Kamrup Metro,42,High Risk,3554,2021,18,618,Rpo,0.0
Assam,Kamrup Metro,42,High Risk,3555,2021,18,618,Sou,0.0
Assam,Kamrup Metro,42,High Risk,3556,2021,18,618,Stf,0.0
Assam,Kamrup Metro,42,High Risk,4443,2022,18,618,Bieo,0.0
Assam,Kamrup Metro,42,High Risk,4447,2022,18,618,Cid,0.0
Assam,Kamrup Metro,42,High Risk,4454,2022,18,618,Grp,0.0
Assam,Kamrup Metro,42,High Risk,4457,2022,18,618,Guwahati City,0.0
Assam,Kamrup Metro,42,High Risk,4470,2022,18,618,Rpo,1.0
Assam,Kamrup Metro,42,High Risk,4471,2022,18,618,Sou,35.0
Assam,Kamrup Metro,42,High Risk,4472,2022,18,618,Stf,0.0
Assam,Karbi Anglong,6,High Risk,62,2017,18,292,Karbi Anglong,0.0
Assam,Karbi Anglong,6,High Risk,915,2018,18,292,Karbi Anglong,0.0
Assam,Karbi Anglong,6,High Risk,1774,2019,18,292,Karbi Anglong,0.0
Assam,Karbi Anglong,6,High Risk,2648,2020,18,292,Karbi Anglong,29.0
Assam,Karbi Anglong,6,High Risk,3546,2021,18,292,Karbi Anglong,2.0
Assam,Karbi Anglong,6,High Risk,4462,2022,18,292,Karbi Anglong,0.0
Assam,Karimganj,6,High Risk,63,2017,18,293,Karimganj,0.0
Assam,Karimganj,6,High Risk,916,2018,18,293,Karimganj,0.0
Assam,Karimganj,6,High Risk,1775,2019,18,293,Karimganj,0.0
Assam,Karimganj,6,High Risk,2649,2020,18,293,Karimganj,1.0
Assam,Karimganj,6,High Risk,3547,2021,18,293,Karimganj,0.0
Assam,Karimganj,6,High Risk,4463,2022,18,293,Karimganj,0.0
Assam,Kokrajhar,6,High Risk,64,2017,18,294,Kokrajhar,0.0
Assam,Kokrajhar,6,High Risk,917,2018,18,294,Kokrajhar,0.0
Assam,Kokrajhar,6,High Risk,1776,2019,18,294,Kokrajhar,0.0
Assam,Kokrajhar,6,High Risk,2650,2020,18,294,Kokrajhar,0.0
Assam,Kokrajhar,6,High Risk,3548,2021,18,294,Kokrajhar,2.0
Assam,Kokrajhar,6,High Risk,4464,2022,18,294,Kokrajhar,0.0
Assam,Lakhimpur,6,High Risk,65,2017,18,295,Lakhimpur,0.0
Assam,Lakhimpur,6,High Risk,918,2018,18,295,Lakhimpur,1.0
Assam,Lakhimpur,6,High Risk,1777,2019,18,295,Lakhimpur,0.0
Assam,Lakhimpur,6,High Risk,2651,2020,18,295,Lakhimpur,0.0
Assam,Lakhimpur,6,High Risk,3549,2021,18,295,Lakhimpur,1.0
Assam,Lakhimpur,6,High Risk,4465,2022,18,295,Lakhimpur,0.0
Assam,Majuli,6,High Risk,78,2017,18,706,Majuli,0.0
Assam,Majuli,6,High Risk,931,2018,18,706,Majuli,0.0
Assam,Majuli,6,High Risk,1790,2019,18,706,Majuli,0.0
Assam,Majuli,6,High Risk,2664,2020,18,706,Majuli,0.0
Assam,Majuli,6,High Risk,3562,2021,18,706,Majuli,0.0
Assam,Majuli,6,High Risk,4478,2022,18,706,Majuli,0.0
Assam,Marigaon,6,High Risk,66,2017,18,296,Morigaon,0.0
Assam,Marigaon,6,High Risk,919,2018,18,296,Morigaon,0.0
Assam,Marigaon,6,High Risk,1778,2019,18,296,Morigaon,0.0
Assam,Marigaon,6,High Risk,2652,2020,18,296,Morigaon,0.0
Assam,Marigaon,6,High Risk,3550,2021,18,296,Morigaon,0.0
Assam,Marigaon,6,High Risk,4466,2022,18,296,Morigaon,0.0
Assam,Nagaon,6,High Risk,68,2017,18,297,Nagaon,0.0
Assam,Nagaon,6,High Risk,921,2018,18,297,Nagaon,0.0
Assam,Nagaon,6,High Risk,1780,2019,18,297,Nagaon,0.0
Assam,Nagaon,6,High Risk,2654,2020,18,297,Nagaon,0.0
Assam,Nagaon,6,High Risk,3552,2021,18,297,Nagaon,0.0
Assam,Nagaon,6,High Risk,4468,2022,18,297,Nagaon,0.0
Assam,Nalbari,6,High Risk,69,2017,18,298,Nalbari,0.0
Assam,Nalbari,6,High Risk,922,2018,18,298,Nalbari,0.0
Assam,Nalbari,6,High Risk,1781,2019,18,298,Nalbari,0.0
Assam,Nalbari,6,High Risk,2655,2020,18,298,Nalbari,0.0
Assam,Nalbari,6,High Risk,3553,2021,18,298,Nalbari,0.0
Assam,Nalbari,6,High Risk,4469,2022,18,298,Nalbari,1.0
Assam,Sivasagar,6,High Risk,73,2017,18,300,Sibsagar,1.0
Assam,Sivasagar,6,High Risk,926,2018,18,300,Sibsagar,0.0
Assam,Sivasagar,6,High Risk,1785,2019,18,300,Sibsagar,0.0
Assam,Sivasagar,6,High Risk,2659,2020,18,300,Sibsagar,0.0
Assam,Sivasagar,6,High Risk,3557,2021,18,300,Sibsagar,0.0
Assam,Sivasagar,6,High Risk,4473,2022,18,300,Sibsagar,0.0
Assam,Sonitpur,6,High Risk,74,2017,18,301,Sonitpur,0.0
Assam,Sonitpur,6,High Risk,927,2018,18,301,Sonitpur,0.0
Assam,Sonitpur,6,High Risk,1786,2019,18,301,Sonitpur,0.0
Assam,Sonitpur,6,High Risk,2660,2020,18,301,Sonitpur,0.0
Assam,Sonitpur,6,High Risk,3558,2021,18,301,Sonitpur,0.0
Assam,Sonitpur,6,High Risk,4474,2022,18,301,Sonitpur,0.0
Assam,South Salmara Mancachar,6,High Risk,81,2017,18,707,South Salmara,3.0
Assam,South Salmara Mancachar,6,High Risk,934,2018,18,707,South Salmara,0.0
Assam,South Salmara Mancachar,6,High Risk,1793,2019,18,707,South Salmara,0.0
Assam,South Salmara Mancachar,6,High Risk,2667,2020,18,707,South Salmara,0.0
Assam,South Salmara Mancachar,6,High Risk,3565,2021,18,707,South Salmara,0.0
Assam,South Salmara Mancachar,6,High Risk,4481,2022,18,707,South Salmara,0.0
Assam,Tamulpur,1,Low Risk,4484,2022,18,756,Tamulpur,0.0
Assam,Tinsukia,12,High Risk,75,2017,18,302,Tinsukia,0.0
Assam,Tinsukia,12,High Risk,77,2017,18,302,Sadia,0.0
Assam,Tinsukia,12,High Risk,928,2018,18,302,Tinsukia,0.0
Assam,Tinsukia,12,High Risk,930,2018,18,302,Sadia,0.0
Assam,Tinsukia,12,High Risk,1787,2019,18,302,Tinsukia,0.0
Assam,Tinsukia,12,High Risk,1789,2019,18,302,Sadia,0.0
Assam,Tinsukia,12,High Risk,2661,2020,18,302,Tinsukia,0.0
Assam,Tinsukia,12,High Risk,2663,2020,18,302,Sadia,0.0
Assam,Tinsukia,12,High Risk,3559,2021,18,302,Tinsukia,0.0
Assam,Tinsukia,12,High Risk,3561,2021,18,302,Sadia,0.0
Assam,Tinsukia,12,High Risk,4475,2022,18,302,Tinsukia,0.0
Assam,Tinsukia,12,High Risk,4477,2022,18,302,Sadia,0.0
Assam,Udalguri,6,High Risk,76,2017,18,617,Udalguri,0.0
Assam,Udalguri,6,High Risk,929,2018,18,617,Udalguri,0.0
Assam,Udalguri,6,High Risk,1788,2019,18,617,Udalguri,0.0
Assam,Udalguri,6,High Risk,2662,2020,18,617,Udalguri,0.0
Assam,Udalguri,6,High Risk,3560,2021,18,617,Udalguri,0.0
Assam,Udalguri,6,High Risk,4476,2022,18,617,Udalguri,0.0
Assam,West Karbi Anglong,6,High Risk,59,2017,18,710,Hamren,0.0
Assam,West Karbi Anglong,6,High Risk,912,2018,18,710,Hamren,0.0
Assam,West Karbi Anglong,6,High Risk,1771,2019,18,710,Hamren,0.0
Assam,West Karbi Anglong,6,High Risk,2645,2020,18,710,Hamren,0.0
Assam,West Karbi Anglong,6,High Risk,3543,2021,18,710,Hamren,0.0
Assam,West Karbi Anglong,6,High Risk,4459,2022,18,710,Hamren,4.0
Bihar,Araria,6,High Risk,83,2017,10,188,Araria,0.0
Bihar,Araria,6,High Risk,936,2018,10,188,Araria,0.0
Bihar,Araria,6,High Risk,1795,2019,10,188,Araria,0.0
Bihar,Araria,6,High Risk,2669,2020,10,188,Araria,0.0
Bihar,Araria,6,High Risk,3567,2021,10,188,Araria,0.0
Bihar,Araria,6,High Risk,4485,2022,10,188,Araria,0.0
Bihar,Arwal,6,High Risk,84,2017,10,611,Arwal,0.0
Bihar,Arwal,6,High Risk,937,2018,10,611,Arwal,0.0
Bihar,Arwal,6,High Risk,1796,2019,10,611,Arwal,0.0
Bihar,Arwal,6,High Risk,2670,2020,10,611,Arwal,0.0
Bihar,Arwal,6,High Risk,3568,2021,10,611,Arwal,0.0
Bihar,Arwal,6,High Risk,4486,2022,10,611,Arwal,0.0
Bihar,Aurangabad,6,High Risk,85,2017,10,189,Aurangabad,0.0
Bihar,Aurangabad,6,High Risk,938,2018,10,189,Aurangabad,0.0
Bihar,Aurangabad,6,High Risk,1797,2019,10,189,Aurangabad,0.0
Bihar,Aurangabad,6,High Risk,2671,2020,10,189,Aurangabad,0.0
Bihar,Aurangabad,6,High Risk,3569,2021,10,189,Aurangabad,2.0
Bihar,Aurangabad,6,High Risk,4487,2022,10,189,Aurangabad,1.0
Bihar,Banka,6,High Risk,87,2017,10,190,Banka,2.0
Bihar,Banka,6,High Risk,940,2018,10,190,Banka,0.0
Bihar,Banka,6,High Risk,1799,2019,10,190,Banka,0.0
Bihar,Banka,6,High Risk,2673,2020,10,190,Banka,0.0
Bihar,Banka,6,High Risk,3571,2021,10,190,Banka,0.0
Bihar,Banka,6,High Risk,4489,2022,10,190,Banka,0.0
Bihar,Begusarai,6,High Risk,88,2017,10,191,Begusarai,0.0
Bihar,Begusarai,6,High Risk,941,2018,10,191,Begusarai,5.0
Bihar,Begusarai,6,High Risk,1800,2019,10,191,Begusarai,1.0
Bihar,Begusarai,6,High Risk,2674,2020,10,191,Begusarai,1.0
Bihar,Begusarai,6,High Risk,3572,2021,10,191,Begusarai,0.0
Bihar,Begusarai,6,High Risk,4490,2022,10,191,Begusarai,0.0
Bihar,Bhagalpur,12,High Risk,91,2017,10,192,Bhagalpur,0.0
Bihar,Bhagalpur,12,High Risk,112,2017,10,192,Naugachia,0.0
Bihar,Bhagalpur,12,High Risk,944,2018,10,192,Bhagalpur,0.0
Bihar,Bhagalpur,12,High Risk,965,2018,10,192,Naugachia,0.0
Bihar,Bhagalpur,12,High Risk,1803,2019,10,192,Bhagalpur,0.0
Bihar,Bhagalpur,12,High Risk,1824,2019,10,192,Naugachia,0.0
Bihar,Bhagalpur,12,High Risk,2677,2020,10,192,Bhagalpur,0.0
Bihar,Bhagalpur,12,High Risk,2698,2020,10,192,Naugachia,0.0
Bihar,Bhagalpur,12,High Risk,3575,2021,10,192,Bhagalpur,1.0
Bihar,Bhagalpur,12,High Risk,3596,2021,10,192,Naugachia,0.0
Bihar,Bhagalpur,12,High Risk,4493,2022,10,192,Bhagalpur,1.0
Bihar,Bhagalpur,12,High Risk,4514,2022,10,192,Naugachia,0.0
Bihar,Bhojpur,6,High Risk,92,2017,10,193,Bhojpur,0.0
Bihar,Bhojpur,6,High Risk,945,2018,10,193,Bhojpur,0.0
Bihar,Bhojpur,6,High Risk,1804,2019,10,193,Bhojpur,0.0
Bihar,Bhojpur,6,High Risk,2678,2020,10,193,Bhojpur,0.0
Bihar,Bhojpur,6,High Risk,3576,2021,10,193,Bhojpur,0.0
Bihar,Bhojpur,6,High Risk,4494,2022,10,193,Bhojpur,0.0
Bihar,Buxar,6,High Risk,93,2017,10,194,Buxar,2.0
Bihar,Buxar,6,High Risk,946,2018,10,194,Buxar,1.0
Bihar,Buxar,6,High Risk,1805,2019,10,194,Buxar,0.0
Bihar,Buxar,6,High Risk,2679,2020,10,194,Buxar,4.0
Bihar,Buxar,6,High Risk,3577,2021,10,194,Buxar,3.0
Bihar,Buxar,6,High Risk,4495,2022,10,194,Buxar,0.0
Bihar,Darbhanga,6,High Risk,94,2017,10,195,Darbhanga,0.0
Bihar,Darbhanga,6,High Risk,947,2018,10,195,Darbhanga,0.0
Bihar,Darbhanga,6,High Risk,1806,2019,10,195,Darbhanga,0.0
Bihar,Darbhanga,6,High Risk,2680,2020,10,195,Darbhanga,0.0
Bihar,Darbhanga,6,High Risk,3578,2021,10,195,Darbhanga,0.0
Bihar,Darbhanga,6,High Risk,4496,2022,10,195,Darbhanga,0.0
Bihar,Gaya,6,High Risk,95,2017,10,196,Gaya,0.0
Bihar,Gaya,6,High Risk,948,2018,10,196,Gaya,0.0
Bihar,Gaya,6,High Risk,1807,2019,10,196,Gaya,0.0
Bihar,Gaya,6,High Risk,2681,2020,10,196,Gaya,0.0
Bihar,Gaya,6,High Risk,3579,2021,10,196,Gaya,0.0
Bihar,Gaya,6,High Risk,4497,2022,10,196,Gaya,0.0
Bihar,Gopalganj,6,High Risk,96,2017,10,197,Gopalganj,1.0
Bihar,Gopalganj,6,High Risk,949,2018,10,197,Gopalganj,0.0
Bihar,Gopalganj,6,High Risk,1808,2019,10,197,Gopalganj,0.0
Bihar,Gopalganj,6,High Risk,2682,2020,10,197,Gopalganj,0.0
Bihar,Gopalganj,6,High Risk,3580,2021,10,197,Gopalganj,0.0
Bihar,Gopalganj,6,High Risk,4498,2022,10,197,Gopalganj,0.0
Bihar,Jamui,6,High Risk,98,2017,10,198,Jamui,0.0
Bihar,Jamui,6,High Risk,951,2018,10,198,Jamui,0.0
Bihar,Jamui,6,High Risk,1810,2019,10,198,Jamui,0.0
Bihar,Jamui,6,High Risk,2684,2020,10,198,Jamui,0.0
Bihar,Jamui,6,High Risk,3582,2021,10,198,Jamui,0.0
Bihar,Jamui,6,High Risk,4500,2022,10,198,Jamui,0.0
Bihar,Jehanabad,6,High Risk,99,2017,10,199,Jehanabad,0.0
Bihar,Jehanabad,6,High Risk,952,2018,10,199,Jehanabad,0.0
Bihar,Jehanabad,6,High Risk,1811,2019,10,199,Jehanabad,0.0
Bihar,Jehanabad,6,High Risk,2685,2020,10,199,Jehanabad,0.0
Bihar,Jehanabad,6,High Risk,3583,2021,10,199,Jehanabad,0.0
Bihar,Jehanabad,6,High Risk,4501,2022,10,199,Jehanabad,0.0
Bihar,Kaimur (Bhabua),6,High Risk,90,2017,10,200,Bhabhua,0.0
Bihar,Kaimur (Bhabua),6,High Risk,943,2018,10,200,Bhabhua,0.0
Bihar,Kaimur (Bhabua),6,High Risk,1802,2019,10,200,Bhabhua,0.0
Bihar,Kaimur (Bhabua),6,High Risk,2676,2020,10,200,Bhabhua,0.0
Bihar,Kaimur (Bhabua),6,High Risk,3574,2021,10,200,Kaimur(Bhabhua),0.0
Bihar,Kaimur (Bhabua),6,High Risk,4492,2022,10,200,Kaimur(Bhabhua),0.0
Bihar,Katihar,12,High Risk,100,2017,10,201,Katihar,0.0
Bihar,Katihar,12,High Risk,101,2017,10,201,Katihar Railway,0.0
Bihar,Katihar,12,High Risk,953,2018,10,201,Katihar,0.0
Bihar,Katihar,12,High Risk,954,2018,10,201,Katihar Railway,0.0
Bihar,Katihar,12,High Risk,1812,2019,10,201,Katihar,0.0
Bihar,Katihar,12,High Risk,1813,2019,10,201,Katihar Railway,0.0
Bihar,Katihar,12,High Risk,2686,2020,10,201,Katihar,0.0
Bihar,Katihar,12,High Risk,2687,2020,10,201,Katihar Railway,0.0
Bihar,Katihar,12,High Risk,3584,2021,10,201,Katihar,0.0
Bihar,Katihar,12,High Risk,3585,2021,10,201,Katihar Railway,0.0
Bihar,Katihar,12,High Risk,4502,2022,10,201,Katihar,0.0
Bihar,Katihar,12,High Risk,4503,2022,10,201,Katihar Railway,0.0
Bihar,Khagaria,6,High Risk,102,2017,10,202,Khagaria,0.0
Bihar,Khagaria,6,High Risk,955,2018,10,202,Khagaria,0.0
Bihar,Khagaria,6,High Risk,1814,2019,10,202,Khagaria,0.0
Bihar,Khagaria,6,High Risk,2688,2020,10,202,Khagaria,0.0
Bihar,Khagaria,6,High Risk,3586,2021,10,202,Khagaria,0.0
Bihar,Khagaria,6,High Risk,4504,2022,10,202,Khagaria,0.0
Bihar,Kishanganj,6,High Risk,103,2017,10,203,Kishanganj,0.0
Bihar,Kishanganj,6,High Risk,956,2018,10,203,Kishanganj,0.0
Bihar,Kishanganj,6,High Risk,1815,2019,10,203,Kishanganj,0.0
Bihar,Kishanganj,6,High Risk,2689,2020,10,203,Kishanganj,1.0
Bihar,Kishanganj,6,High Risk,3587,2021,10,203,Kishanganj,0.0
Bihar,Kishanganj,6,High Risk,4505,2022,10,203,Kishanganj,1.0
Bihar,Lakhisarai,6,High Risk,104,2017,10,204,Lakhisarai,0.0
Bihar,Lakhisarai,6,High Risk,957,2018,10,204,Lakhisarai,1.0
Bihar,Lakhisarai,6,High Risk,1816,2019,10,204,Lakhisarai,0.0
Bihar,Lakhisarai,6,High Risk,2690,2020,10,204,Lakhisarai,0.0
Bihar,Lakhisarai,6,High Risk,3588,2021,10,204,Lakhisarai,0.0
Bihar,Lakhisarai,6,High Risk,4506,2022,10,204,Lakhisarai,0.0
Bihar,Madhepura,6,High Risk,105,2017,10,205,Madhepura,0.0
Bihar,Madhepura,6,High Risk,958,2018,10,205,Madhepura,0.0
Bihar,Madhepura,6,High Risk,1817,2019,10,205,Madhepura,0.0
Bihar,Madhepura,6,High Risk,2691,2020,10,205,Madhepura,0.0
Bihar,Madhepura,6,High Risk,3589,2021,10,205,Madhepura,0.0
Bihar,Madhepura,6,High Risk,4507,2022,10,205,Madhepura,0.0
Bihar,Madhubani,6,High Risk,106,2017,10,206,Madhubani,0.0
Bihar,Madhubani,6,High Risk,959,2018,10,206,Madhubani,0.0
Bihar,Madhubani,6,High Risk,1818,2019,10,206,Madhubani,1.0
Bihar,Madhubani,6,High Risk,2692,2020,10,206,Madhubani,0.0
Bihar,Madhubani,6,High Risk,3590,2021,10,206,Madhubani,0.0
Bihar,Madhubani,6,High Risk,4508,2022,10,206,Madhubani,1.0
Bihar,Munger,12,High Risk,97,2017,10,207,Jamalpur Railway,1.0
Bihar,Munger,12,High Risk,108,2017,10,207,Munger,0.0
Bihar,Munger,12,High Risk,950,2018,10,207,Jamalpur Railway,0.0
Bihar,Munger,12,High Risk,961,2018,10,207,Munger,0.0
